60,90,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,D;B;E;E;D;A;D;D;C;F;C;D;A;E;C;E;A;C;A;E;D;B;A;B;F;C;E;F;E;E;F;C;B;A;D;C;A;D;C;A;F;C;B;E;F;B;D;B;F;B;F;A;F;B,0
61,91,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,C;C;F;C;D;C;E;A;E;B;B;A;B;E;F;C;E;A;D;F;D;B;A;A;B;F;A;C;B;D;C;C;E;C;D;E;A;D;F;F;F;E;F;A;B;F;A;E;D;B;D;D;E;B,0
62,92,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;B;D;B;A;A;F;D;A;C;F;D;F;E;C;C;A;B;E;E;F;D;B;E;A;C;C;E;E;F;F;C;C;F;A;A;B;A;D;F;D;B;B;E;D;A;C;C;D;F;B;E;D;B,0
63,93,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;E;D;F;A;E;D;B;B;A;F;C;E;D;D;C;D;C;A;B;C;A;E;C;A;B;F;F;F;E;A;B;E;D;F;E;F;D;E;D;C;A;A;A;B;F;C;D;B;F;C;B;C;E,0
64,94,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,F;A;A;C;A;F;D;A;B;F;E;A;D;B;F;C;E;C;E;E;D;B;C;D;F;B;D;E;B;B;A;D;D;E;D;A;E;A;C;C;E;F;C;C;D;A;B;B;F;F;C;B;E;F,0
65,95,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,C;D;E;C;A;F;A;D;A;D;A;D;A;C;E;F;B;F;E;E;B;B;D;F;E;A;C;A;E;F;D;E;C;B;F;D;D;B;C;D;B;E;E;A;C;B;F;B;B;F;C;F;C;A,0
66,96,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,D;E;F;D;E;C;E;C;E;A;B;F;A;D;B;A;F;F;B;F;E;A;F;E;B;B;C;D;D;E;A;B;E;B;B;D;A;A;B;F;A;C;F;C;C;D;D;C;D;C;F;C;E;A,4
67,97,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;F;D;E;B;B;A;C;F;C;D;C;B;F;B;E;F;D;B;E;C;A;C;C;C;D;E;F;D;B;B;A;C;B;A;D;A;A;B;F;E;F;E;C;A;D;E;A;A;D;E;F;D;F,0
68,98,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;A;B;F;F;F;D;D;C;A;C;F;C;E;B;C;D;F;D;E;F;C;D;D;D;A;E;C;B;E;E;C;D;A;B;C;F;B;E;F;B;A;B;F;D;A;A;E;C;A;E;A;E;B,0
69,99,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;C;E;D;A;B;C;C;C;A;D;F;A;B;B;E;F;C;D;E;B;A;C;C;B;E;D;A;F;F;A;D;C;E;E;C;B;E;D;B;E;D;F;F;A;D;B;A;D;F;A;B;F;F,0
70,100,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;A;F;E;B;C;D;E;A;C;F;B;C;F;D;B;D;F;C;D;D;A;C;C;D;F;A;C;B;B;B;A;C;E;E;F;A;A;A;A;E;F;B;B;E;F;E;E;F;D;D;C;B;D,4
71,101,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;F;F;D;E;C;C;C;C;D;A;A;F;A;A;D;B;D;B;F;B;D;D;B;E;F;E;E;E;B;C;F;B;D;D;B;A;C;F;E;B;B;C;A;A;C;A;F;E;C;D;F;E;A,2
72,102,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;B;B;B;F;F;F;E;D;C;A;F;D;C;A;B;B;C;E;D;C;C;B;A;F;E;D;A;C;D;D;E;E;C;F;E;E;E;D;D;D;C;B;B;A;E;A;B;F;A;F;F;C;A,0
73,103,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,C;E;E;C;A;B;F;D;A;C;A;B;E;E;A;E;B;E;C;F;D;C;B;E;D;E;F;F;A;D;F;C;D;E;A;B;A;D;D;F;D;D;C;C;B;A;C;A;F;F;B;F;B;B,0
74,104,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;F;C;F;C;C;D;C;E;C;D;B;B;F;E;C;D;B;A;A;B;A;D;A;F;B;E;F;C;C;B;A;C;F;D;D;A;E;A;B;B;F;A;D;F;D;A;E;E;E;E;E;F;D,0
75,105,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;E;D;D;D;D;F;D;D;B;C;F;E;E;C;A;C;C;E;F;C;F;A;F;B;B;C;F;A;F;E;C;A;A;B;B;B;E;C;D;F;B;E;A;D;E;B;A;C;B;A;A;F;D,0
76,106,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,F;D;B;E;A;A;E;C;D;F;B;E;C;E;B;C;E;E;A;B;C;E;B;F;A;E;A;A;A;D;D;C;A;D;B;E;C;A;D;C;D;D;B;F;B;F;F;B;C;F;D;F;F;C,0
77,107,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;C;A;E;F;B;B;B;E;A;F;F;B;C;E;C;C;F;B;A;D;D;B;F;C;A;F;E;F;A;E;E;F;B;B;E;E;A;C;D;D;E;F;D;D;A;D;D;A;A;C;D;C;C,2
78,108,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;A;B;E;A;C;E;A;D;B;D;A;F;C;E;E;F;D;C;B;C;F;D;D;F;C;D;A;C;E;E;E;E;E;F;F;B;B;F;A;B;C;B;A;A;D;B;C;B;F;D;C;D;F,0
79,109,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,F;B;F;C;A;E;B;A;E;A;D;D;E;C;A;A;E;B;F;F;D;C;D;F;F;D;E;C;F;C;C;E;F;D;A;D;B;B;C;D;B;A;C;D;E;B;B;E;E;F;C;A;B;A,0
80,110,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,D;D;B;B;F;E;C;B;E;A;C;B;E;E;A;D;F;B;A;A;C;B;D;D;F;F;C;A;C;C;F;C;A;F;B;E;F;E;D;C;B;D;D;D;F;E;C;E;A;A;E;A;F;B,4
81,111,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,F;E;E;E;B;B;A;A;E;B;B;F;F;E;E;C;F;D;B;C;A;B;F;E;F;C;C;D;D;E;F;C;D;F;C;A;D;A;E;A;A;C;C;F;D;A;D;C;B;D;A;B;D;B,0
82,112,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;A;B;E;A;A;D;E;E;E;F;A;D;C;F;F;B;C;D;B;A;B;D;C;B;E;C;E;C;E;F;E;D;A;D;F;F;A;F;E;B;A;C;C;C;B;C;A;D;F;B;D;F;D,0
83,113,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;B;D;D;C;D;D;A;A;C;C;B;B;B;E;E;A;B;C;F;C;F;F;C;C;A;E;F;C;F;D;D;A;A;C;D;B;E;A;D;A;E;A;B;D;F;B;F;F;E;E;E;F;B,0
84,114,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;F;A;B;F;F;A;D;C;B;C;B;A;C;E;F;C;D;F;C;C;F;B;D;E;E;E;D;B;D;E;E;A;B;F;C;E;E;E;C;D;D;B;A;D;C;B;F;B;A;A;A;D;F,4
85,115,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,D;A;B;E;C;D;C;B;F;B;C;D;C;B;B;D;B;E;C;F;F;A;F;C;F;A;B;C;E;A;D;D;F;E;F;F;C;D;A;E;A;A;E;F;E;A;E;D;B;E;D;B;C;A,0
86,116,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,C;D;E;A;A;E;E;E;A;F;F;B;C;E;A;A;A;C;C;B;A;B;B;C;A;D;F;D;F;B;F;C;D;C;B;E;F;E;D;E;D;D;B;B;E;B;C;D;F;F;A;F;C;D,2
87,117,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;F;D;B;E;C;D;F;B;C;C;E;E;B;D;B;D;D;F;A;C;A;A;F;A;B;E;F;B;F;E;D;F;F;B;A;C;E;A;D;F;D;C;E;A;E;C;E;A;C;A;B;C;D,0
88,118,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;A;F;C;A;A;C;A;F;B;D;D;B;B;F;A;E;F;C;C;B;E;C;C;B;C;A;E;E;D;F;D;F;B;F;D;E;B;A;D;E;A;E;D;C;D;B;C;E;F;D;F;B;E,0
89,119,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,C;E;A;E;A;B;F;F;D;E;B;A;D;B;C;C;D;E;C;A;E;F;C;C;D;A;D;B;A;A;B;D;E;E;D;D;B;B;B;D;E;A;F;E;B;F;F;A;F;F;C;C;C;F,0
90,120,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,B;F;F;C;D;B;D;E;E;F;D;A;D;F;F;D;B;E;D;F;E;D;E;C;B;A;C;D;E;C;A;A;D;F;B;E;A;F;C;C;C;A;A;E;A;C;C;F;B;B;E;B;A;B,0
91,121,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,D;C;C;F;E;C;C;D;F;B;E;B;E;D;C;E;D;B;E;F;B;D;F;A;E;E;D;F;B;C;C;B;B;C;A;F;F;B;A;A;A;F;D;A;A;D;F;A;D;C;B;E;E;A,0
92,122,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;C;C;E;B;D;B;F;B;A;D;F;D;F;B;A;F;E;C;E;F;A;C;D;F;A;F;D;B;A;A;A;E;E;C;D;D;A;C;B;E;C;C;B;E;B;E;D;F;D;C;A;F;B,4
93,123,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;E;E;D;C;A;C;C;E;A;D;F;C;D;F;C;E;D;B;B;B;D;A;C;F;E;D;A;A;B;F;B;C;A;E;F;C;A;D;A;F;B;D;F;B;F;B;C;B;E;F;E;D;E,0
94,124,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,C;A;C;D;C;D;B;C;C;E;F;D;C;D;C;B;A;D;A;A;F;D;A;F;E;C;B;D;E;B;B;B;F;A;E;A;F;F;A;E;F;B;E;B;E;F;B;F;E;E;A;D;D;C,0
95,125,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;A;B;C;E;F;B;B;D;A;E;C;F;B;E;F;F;E;F;B;F;D;A;A;D;F;D;C;C;E;B;D;D;E;A;D;B;B;C;A;F;C;C;D;B;E;E;A;C;C;D;A;E;F,0
96,126,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;D;A;E;A;C;A;B;F;D;E;E;A;E;C;F;E;B;D;F;D;D;B;B;A;A;A;E;F;F;F;C;C;B;B;D;B;D;C;B;D;C;F;E;C;B;F;C;A;F;D;C;A;E,0
97,127,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,A;A;E;F;F;A;B;F;C;F;D;F;D;D;A;B;F;E;D;D;B;E;C;C;D;D;C;A;B;C;B;B;F;F;A;D;D;E;E;C;E;C;E;B;C;A;B;A;E;A;E;F;C;B,0
98,128,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,D;A;B;C;A;C;D;D;B;F;F;C;E;E;F;B;A;F;A;A;F;E;B;D;D;A;E;C;B;A;C;C;D;B;C;A;C;F;C;E;D;B;E;F;A;E;D;E;B;F;E;D;B;F,0
99,129,cube_3/3/3,A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;C;C;C;C;C;C;C;C;C;D;D;D;D;D;D;D;D;D;E;E;E;E;E;E;E;E;E;F;F;F;F;F;F;F;F;F,E;F;A;D;E;A;A;E;D;C;F;C;E;F;D;D;F;E;F;C;E;C;B;F;B;A;F;B;C;A;B;A;A;B;E;F;D;E;B;B;D;A;D;B;A;C;D;F;C;C;D;E;B;C,0
100,130,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,C;B;D;B;B;C;F;E;A;B;D;D;B;C;A;A;E;B;E;F;A;F;A;B;F;A;F;C;F;A;C;E;A;D;D;C;B;E;C;E;F;D;D;A;E;B;F;E;D;D;C;F;C;E,0
101,131,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,D;E;A;A;E;B;C;F;B;D;A;C;D;A;D;E;D;A;A;F;C;B;D;C;B;F;B;D;B;E;B;F;F;C;C;F;A;E;F;E;B;A;E;C;D;F;E;E;A;C;C;B;D;F,0
102,132,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,C;F;E;D;E;D;D;A;F;F;C;B;A;B;F;A;B;A;E;A;D;B;A;B;D;D;B;F;C;B;C;D;B;A;E;A;F;E;C;E;F;E;E;A;E;B;D;C;F;C;C;D;F;C,0
103,133,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,E;E;F;A;F;A;A;E;B;B;D;F;F;C;D;B;E;D;C;F;B;C;B;B;C;F;A;E;A;D;C;E;D;E;F;D;F;D;E;B;D;B;F;A;C;A;B;A;C;A;C;C;E;D,0
104,134,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,C;E;B;C;E;D;A;B;C;B;F;F;E;F;F;C;D;A;D;A;C;A;B;B;E;F;E;A;F;D;C;A;A;B;A;F;A;D;E;E;D;D;D;E;B;F;B;D;B;C;C;E;C;F,0
105,135,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,F;C;F;A;E;D;D;A;A;C;E;D;F;D;E;A;B;F;E;C;B;D;F;B;B;B;F;E;F;D;F;B;C;D;F;C;C;D;A;A;A;E;B;D;E;B;E;C;B;C;C;A;A;E,0
106,136,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,A;E;E;B;A;A;E;F;C;F;C;F;B;D;F;D;D;B;D;D;B;B;E;A;C;E;E;A;D;B;E;B;F;D;C;F;C;D;D;A;C;E;E;B;A;C;C;F;C;F;F;B;A;A,0
107,137,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,B;D;F;D;F;A;A;C;F;B;F;B;E;C;F;D;B;D;E;F;D;E;B;F;E;C;B;C;E;C;B;E;D;C;C;C;A;C;E;A;D;A;A;D;E;A;E;F;B;A;B;D;A;F,0
108,138,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,C;D;D;F;E;B;D;A;E;A;D;D;D;A;F;B;C;B;F;E;A;E;D;C;E;F;B;C;C;F;A;F;F;C;B;E;D;A;E;C;B;E;B;E;C;A;B;A;A;C;B;F;D;F,0
109,139,cube_3/3/3,A;B;A;B;A;B;A;B;A;B;C;B;C;B;C;B;C;B;C;D;C;D;C;D;C;D;C;D;E;D;E;D;E;D;E;D;E;F;E;F;E;F;E;F;E;F;A;F;A;F;A;F;A;F,A;E;D;B;E;B;C;E;C;A;D;B;D;F;E;C;D;A;F;C;F;B;B;D;C;F;B;E;F;D;C;A;E;E;C;E;E;F;D;A;D;B;B;C;F;D;A;B;A;C;A;F;F;A,0
110,140,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N33;N7;N42;N19;N4;N52;N9;N48;N0;N38;N43;N29;N23;N22;N21;N20;N25;N45;N36;N34;N35;N14;N31;N12;N44;N28;N47;N51;N10;N26;N41;N40;N16;N17;N32;N18;N53;N5;N6;N46;N13;N30;N11;N37;N27;N2;N50;N15;N3;N49;N1;N8;N39;N24,6
111,141,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N45;N25;N6;N46;N4;N43;N35;N5;N53;N42;N19;N33;N1;N22;N32;N11;N30;N17;N26;N48;N38;N39;N31;N34;N24;N37;N20;N9;N50;N15;N52;N40;N12;N2;N10;N29;N44;N16;N51;N41;N13;N28;N0;N14;N18;N8;N23;N47;N21;N49;N3;N36;N7;N27,0
112,142,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N0;N3;N15;N12;N31;N52;N8;N14;N26;N18;N21;N53;N48;N40;N25;N35;N19;N38;N33;N34;N44;N50;N4;N30;N6;N16;N27;N45;N37;N29;N23;N22;N28;N20;N39;N17;N36;N41;N11;N1;N49;N43;N24;N7;N51;N42;N5;N9;N10;N13;N46;N47;N32;N2,0
113,143,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N47;N12;N33;N5;N40;N25;N6;N34;N36;N9;N52;N0;N28;N49;N16;N11;N39;N27;N29;N50;N26;N46;N13;N43;N20;N37;N51;N53;N41;N24;N48;N4;N14;N35;N23;N15;N17;N19;N38;N21;N31;N1;N45;N10;N18;N8;N32;N2;N7;N22;N3;N44;N30;N42,6
114,144,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N44;N7;N20;N30;N49;N16;N26;N3;N24;N33;N37;N17;N1;N31;N34;N38;N5;N11;N47;N46;N27;N52;N22;N25;N8;N21;N35;N2;N10;N45;N50;N13;N48;N42;N41;N0;N15;N23;N53;N43;N40;N28;N36;N32;N9;N6;N19;N18;N39;N4;N14;N29;N12;N51,0
115,145,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N15;N19;N53;N21;N49;N3;N9;N34;N51;N38;N52;N42;N16;N22;N10;N8;N23;N2;N35;N37;N33;N7;N13;N39;N27;N12;N36;N26;N5;N44;N32;N40;N48;N29;N50;N17;N45;N14;N6;N43;N31;N46;N24;N1;N11;N18;N30;N20;N28;N4;N41;N47;N25;N0,2
116,146,cube_3/3/3,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31;N32;N33;N34;N35;N36;N37;N38;N39;N40;N41;N42;N43;N44;N45;N46;N47;N48;N49;N50;N51;N52;N53,N15;N43;N53;N25;N49;N10;N27;N14;N0;N20;N21;N29;N23;N31;N1;N11;N16;N24;N36;N7;N33;N28;N22;N52;N47;N32;N9;N26;N48;N44;N34;N13;N3;N38;N41;N51;N45;N50;N2;N37;N40;N30;N35;N19;N18;N8;N46;N17;N5;N4;N39;N42;N12;N6,0
